Date,CNP,F,WMT,GE,TSLA
2015-08-11,17.274168,12.572254,67.572762,23.725683,237.369995
2015-08-12,17.7062,12.555148,68.183403,23.864105,238.169998
2015-08-13,17.751394,12.580807,67.74185200000001,23.799507,242.50999500000003
2015-08-14,18.004471,12.640674,67.995499,24.067125,243.149994
2015-08-17,18.004471,12.555148,67.553986,24.187092,254.990005
2015-08-18,17.995432,12.683437,65.271194,24.057896,260.720001
2015-08-19,17.986393,12.632124,64.416298,23.744139,255.25
2015-08-20,17.914082999999994,12.341334,64.28479,23.245815,242.179993
2015-08-21,17.453127,11.853838,62.50927,22.692125,230.770004
2015-08-24,16.711979,11.28082,60.07616,22.027697,218.869995
2015-08-25,16.196789000000006,11.032793,59.277657,21.474001,220.02999900000003
2015-08-26,16.476979999999998,11.297923,60.902855,22.156891,224.839996
2015-08-27,16.946976,11.597263,62.077148,23.07971,242.990005
2015-08-28,17.010244,11.751208,61.006203,23.218134,248.479996
